PID,SyscallID,Syscall,RDI,RSI,RDX,R10,R8,R9
1692,126,capset,781886404,781886412,781886412,2886529808,781895344,781883760
1692,41,socket,16,3,9,781908528,781738496,0
1692,72,fcntl,3,2,1,781908528,781738496,0
1692,41,socket,16,524291,0,2886283328,781748496,4294967295
1692,49,bind,5,511729768,12,16,781748496,4294967295
1692,51,getsockname,5,511729768,511729764,16,781748496,4294967295
1692,44,sendto,5,511729872,20,0,511729780,12
1692,47,recvmsg,5,511729808,0,0,511729780,12
1692,47,recvmsg,5,511729808,0,511725640,0,2
1692,47,recvmsg,5,511729808,0,511725636,0,10
1692,3,close,5,6,1,511725636,1,10
1692,44,sendto,3,511713392,160,0,511713372,12
1692,7,poll,511713384,1,500,0,511713372,12
1692,45,recvfrom,3,511722400,8988,66,511713260,511713256
1692,45,recvfrom,3,511722400,8988,64,511713260,511713256
1692,3,close,3,781582352,0,781897776,781897776,511713256
1692,262,newfstatat,4294967196,2886324438,511739664,0,511740632,781916320
1692,257,openat,4294967196,2880360841,524288,0,524288,2880360841
1692,262,newfstatat,3,2886311126,511739824,4096,524288,2880360841
1692,8,lseek,3,0,0,2886529808,781917408,781917408
1692,0,read,3,781917408,4096,2886529808,3,0
1692,3,close,3,0,2886531232,2886208192,32768,0
1692,257,openat,4294967196,2879918205,0,0,781814784,1
1692,0,read,3,511740832,34,2892668656,781814784,1
1692,0,read,3,511740865,1,2892668656,781814784,1
1692,3,close,3,2879918336,33,2892668656,33,1
1692,257,openat,4294967196,2879918224,131074,0,33,1
1692,0,read,3,511740800,24,1000,511740800,511740352
1692,0,read,3,511740810,14,1000,511740800,511740352
1692,8,lseek,3,0,0,1000,10,511740352
1692,77,ftruncate,3,0,0,1000,10,511740352
1692,1,write,3,511740768,4,2892668976,10,511740352
1692,3,close,3,511740768,4,2892668976,4,511740352
1692,262,newfstatat,4294967196,2886324438,511739792,0,511740760,781917408
1692,257,openat,4294967196,2880360841,524288,0,524288,2880360841
1692,262,newfstatat,3,2886311126,511739952,4096,524288,2880360841
1692,8,lseek,3,0,0,2886529808,781918496,781918496
1692,0,read,3,781918496,4096,2886529808,3,0
1692,3,close,3,0,2886531232,2886208192,32768,0
1692,102,getuid,7,781582352,1,2886529808,781814784,2
1692,104,getgid,7,781582352,1,2886529808,781814784,2
1692,114,setregid,1000,4294967295,1,2886529808,2892734560,2892734560
1692,113,setreuid,1000,4294967295,1,2886529808,2892734560,2892734560
1692,250,keyctl,1,0,0,0,2892734560,538976288
1692,250,keyctl,8,4294967292,4294967293,2892734560,538976288,538976288
1692,113,setreuid,0,4294967295,1,2892734560,2892734560,2892734560
1692,114,setregid,0,4294967295,1,2892734560,2892734560,2892734560
1692,257,openat,4294967196,2879877184,0,0,8,1
221,228,clock_gettime,0,3286422784,4294967295,3286724736,0,3176647712
221,228,clock_gettime,1,3286422784,4294967295,3286724736,0,3176647712
221,228,clock_gettime,7,3286422784,4294967295,3286724736,1,3176647712
221,0,read,17,3286422816,8,3286724736,0,3176647712
221,77,ftruncate,23,8388608,3765804928,0,1,3765805556
1692,262,newfstatat,3,2886311126,511740336,4096,0,1
1692,0,read,3,781918496,4096,119,3,781918496
1692,0,read,3,781918496,4096,2886119856,3,0
1692,3,close,3,0,2886531232,2886119856,0,31
1692,257,openat,4294967196,2879877184,0,0,8,1
221,228,clock_gettime,0,3286423104,4294967295,3286724736,1,3765805556
221,228,clock_gettime,0,3286423104,4294967295,3286724736,0,3176647712
221,186,gettid,3765605312,4294967295,4294967295,3286724736,0,3176647712
221,286,timerfd_settime,17,1,3286422944,0,2627766291,3176647712
221,232,epoll_wait,8,3765838624,48,4294967295,0,3176647712
1692,262,newfstatat,3,2886311126,511740336,4096,0,1
1692,0,read,3,781918496,4096,2886529808,3,781918496
1692,0,read,3,781918496,4096,2886529808,3,781918496
1692,3,close,3,0,2886531232,2886529808,0,781918496
1692,262,newfstatat,4294967196,2886324438,511739760,0,511740728,781918496
1692,257,openat,4294967196,2880360841,524288,0,524288,2880360841
1692,262,newfstatat,3,2886311126,511739920,4096,524288,2880360841
1692,8,lseek,3,0,0,2886529808,781919584,781919584
1692,0,read,3,781919584,4096,2886529808,3,0
1692,3,close,3,0,2886531232,2886208192,32768,0
1692,95,umask,18,8,0,2886208192,18,0
1692,262,newfstatat,4294967196,2886324438,511739712,0,511740728,781919584
1692,257,openat,4294967196,2880360830,524288,0,524288,2880360830
1692,262,newfstatat,3,2886311126,511739888,4096,524288,2880360830
1692,8,lseek,3,0,0,2886529808,781920656,781920656
1692,0,read,3,781920656,4096,2886529808,3,0
1692,3,close,3,0,2886531232,2886208192,32768,0
1692,95,umask,511,781919616,0,2886529808,781897712,0
1692,95,umask,2,781919616,0,2886529808,781897712,0
1692,102,getuid,781717504,0,0,2886127872,0,0
1692,257,openat,4294967196,2880248402,0,0,8,1
1692,262,newfstatat,3,2886311126,511740256,4096,0,1
1692,0,read,3,781920656,4096,781897840,3,781920656
1692,0,read,3,781920656,4096,781897840,3,781920656
1692,0,read,3,781920656,4096,781897840,3,781920656
1692,3,close,3,0,2886531232,781897840,0,781920656
1692,21,access,2886325316,0,1,2892137511,2886342776,781920656
1207,61,wait4,4294967295,2121640820,3,0,987824168,0
1207,100,times,982732832,2121640820,3,0,987824168,0
1207,270,pselect6,0,0,0,0,2121640784,0
1692,257,openat,4294967196,2886342776,524288,0,524288,2886342776
1692,8,lseek,3,0,0,0,524288,2886342776
1692,37,alarm,0,781751136,511740384,4294966602,781751136,2886342776
1692,13,rt_sigaction,14,511739328,511739488,8,511739728,511739728
1692,37,alarm,10,511739328,511739488,8,511739728,0
1692,72,fcntl,3,7,511739696,8,511739728,0
1692,37,alarm,0,7,511739696,8,511739728,0
1692,13,rt_sigaction,14,511739328,0,8,0,511739728
1692,17,pread64,3,511739888,384,0,0,0
1692,17,pread64,3,511739888,384,384,0,0
1692,17,pread64,3,511739888,384,768,0,0
1692,17,pread64,3,511739888,384,1152,0,0
1692,17,pread64,3,511739888,384,1536,0,0
1692,17,pread64,3,511739888,384,1920,0,0
1692,17,pread64,3,511739888,384,2304,0,0
1692,17,pread64,3,511739888,384,2688,0,0
1692,17,pread64,3,511739888,384,3072,0,0
1692,17,pread64,3,511739888,384,3456,0,0
1692,72,fcntl,3,7,511739696,3456,0,0
1692,3,close,3,7,1,2892137538,4294967295,0
1692,102,getuid,3,7,1,2892137538,4294967295,0
1692,39,getpid,781920680,781584708,100,16,4,0
1692,41,socket,1,524290,0,2886283328,781718880,0
1692,42,connect,3,2886543232,110,2886283328,781718880,0
1692,44,sendto,3,781920656,96,16384,0,0
221,228,clock_gettime,0,3286422784,4294967295,3286724736,0,3176647712
221,228,clock_gettime,1,3286422784,4294967295,3286724736,0,3176647712
221,228,clock_gettime,7,3286422784,4294967295,3286724736,1,3176647712
221,16,ioctl,5,21531,3286422036,3286724736,0,3176647712
1692,39,getpid,781717504,7,511740672,2886529808,781748496,0
1692,21,access,2886325316,0,1,2886529808,2886342776,0
1692,257,openat,4294967196,2886342776,524288,0,524288,2886342776
221,47,recvmsg,5,3286422064,1073741888,3286724736,0,3176647712
221,228,clock_gettime,1,3286421408,4294967295,3286724736,0,0
221,46,sendmsg,5,3286421360,16384,3765678960,0,3765829680
474,47,recvmsg,3,26204000,64,4093718800,0,4093710704
474,202,futex,3221538276,129,1,0,3221538232,3221538264
1692,8,lseek,5,0,0,0,524288,2886342776
1692,37,alarm,0,781751136,511740016,0,28,2886342776
1692,13,rt_sigaction,14,511738960,511739120,8,511739360,511739360
1692,37,alarm,10,511738960,511739120,8,511739360,0
474,202,futex,3221537760,128,2,0,0,17820240
474,202,futex,3221537760,129,1,0,0,3221538264
221,228,clock_gettime,1,3286420768,4294967295,3286724736,3765725936,3286422528
221,228,clock_gettime,1,3286420832,4294967295,3286724736,3765725936,3765658608
221,257,openat,4294967196,3765658528,526338,0,0,4294967041
474,202,futex,3221537760,129,1,0,0,17820240
474,1,write,9,4160883616,108,14,0,0
474,202,futex,3221538272,393,0,0,0,4294967295
221,228,clock_gettime,0,3286420224,4294967295,3286724736,3748763117,4294967041
221,228,clock_gettime,1,3286419296,4294967295,3286724736,8388608,5154856
221,228,clock_gettime,1,3286419248,4294967295,3286724736,8388608,5155288
221,228,clock_gettime,1,3286419120,4294967295,3286724736,8388608,5155400
1692,72,fcntl,5,7,511739328,8,511739360,0
1692,37,alarm,0,7,511739328,8,511739360,0
1692,13,rt_sigaction,14,511738960,0,8,0,511739360
1692,17,pread64,5,511739520,384,0,0,0
1692,17,pread64,5,511739520,384,384,0,0
474,7,poll,4093643648,1,4294967295,0,0,3221538264
221,228,clock_gettime,1,3286419120,4294967295,3286724736,8388608,5155832
221,228,clock_gettime,1,3286419120,4294967295,3286724736,8388608,5155888
221,228,clock_gettime,0,3286423104,4294967295,3286724736,3765829680,3765805556
221,228,clock_gettime,0,3286423104,4294967295,3286724736,0,3176647712
221,186,gettid,3765605312,4294967295,4294967295,3286724736,0,3176647712
221,286,timerfd_settime,17,1,3286422944,0,2342875124,3176647712
1692,17,pread64,5,511739520,384,768,0,0
1692,17,pread64,5,511739520,384,1152,0,0
1692,17,pread64,5,511739520,384,1536,0,0
1692,17,pread64,5,511739520,384,1920,0,0
1692,17,pread64,5,511739520,384,2304,0,0
221,232,epoll_wait,8,3765838624,48,4294967295,0,3176647712
1692,17,pread64,5,511739520,384,2688,0,0
1692,17,pread64,5,511739520,384,3072,0,0
1692,17,pread64,5,511739520,384,3456,0,0
1692,72,fcntl,5,7,511739328,3456,0,0
1692,3,close,5,7,1,3456,4294967295,0
1692,102,getuid,2880068175,2880078600,2880068175,3456,2880403712,0
1692,262,newfstatat,4294967196,2880068240,511739616,0,2880403712,0
1692,41,socket,1,526337,0,781719952,781747696,1316119808
1692,42,connect,5,511739792,45,781719952,781747696,1316119808
1692,3,close,5,511739792,4294966784,781719952,781747696,1316119808
1692,257,openat,4294967196,2879742097,591872,0,591872,2879742097
1692,262,newfstatat,5,2886311126,511739808,4096,591872,2879742097
1692,217,getdents64,5,781937440,32768,2886528112,48,781937392
1692,41,socket,1,526337,0,781719888,781747696,1316119808
1692,42,connect,7,511739792,45,781719888,781747696,1316119808
1,228,clock_gettime,0,2658810320,4294967295,2658988160,0,3987730187
1,228,clock_gettime,1,2658810320,4294967295,2658988160,0,3987730187
1,228,clock_gettime,7,2658810320,4294967295,2658988160,1,3987730187
1,288,accept4,20,0,0,526336,0,3016658920
1,55,getsockopt,23,1,17,2658810300,2658810296,3016658920
1692,39,getpid,58,4294967295,0,781701264,1316119808,781920688
1692,291,epoll_create1,524288,16,5,781701264,781907584,781920688
1692,283,timerfd_create,1,526336,4294967295,781701264,781906944,781920688
1692,233,epoll_ctl,8,1,9,511739776,781906944,9
1692,233,epoll_ctl,8,1,7,511739612,781887072,781747696
1,233,epoll_ctl,4,1,23,2658810188,3017913824,3016688528
1,228,clock_gettime,1,2658810624,4294967295,2658988160,3018271328,3018406856
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1692,228,clock_gettime,1,511739680,4294967295,513220736,781718880,781920768
1692,186,gettid,781723140,0,4294967295,513220736,781723136,781920768
1,233,epoll_ctl,4,3,23,2658810444,1,3017913884
1,232,epoll_wait,4,3018435376,108,0,0,3018443748
1,228,clock_gettime,0,2658810240,4294967295,2658988160,0,3018443748
1,228,clock_gettime,1,2658810240,4294967295,2658988160,0,3018443748
1,228,clock_gettime,7,2658810240,4294967295,2658988160,1,3018443748
1,45,recvfrom,23,3018638320,131080,64,0,0
1,228,clock_gettime,1,2658810624,4294967295,2658988160,0,0
1692,202,futex,2879865504,129,2147483647,0,202,511739464
1692,217,getdents64,5,781937440,32768,1993859180,144,781920946
1692,3,close,5,0,781719872,1993859180,1579346348,0
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,232,epoll_wait,4,3018435376,108,4294967295,0,3018252460
1692,233,epoll_ctl,8,3,7,511739916,1,0
1692,257,openat,4294967196,2879753160,524544,0,1,0
1692,0,read,5,511739792,38,0,1,0
1692,0,read,5,511739829,1,0,1,0
1692,3,close,5,36,5,781723160,511739792,1
1692,286,timerfd_settime,9,1,511739920,0,511739792,1
1692,232,epoll_wait,8,781883456,4,0,781883456,4
1692,228,clock_gettime,0,511739680,4294967295,513220736,781883456,4
1692,228,clock_gettime,1,511739680,4294967295,513220736,781883456,4
1692,283,timerfd_create,7,526336,4154504685,513220736,781883456,4
1692,3,close,5,526336,4154504685,513220736,781883456,4
1692,228,clock_gettime,7,511739680,4294967295,513220736,781883456,4
1692,44,sendto,7,781920768,120,16448,0,0
1,228,clock_gettime,0,2658810320,4294967295,2658988160,0,3018252460
1,228,clock_gettime,1,2658810320,4294967295,2658988160,0,3018252460
1,228,clock_gettime,7,2658810320,4294967295,2658988160,1,3018252460
1,45,recvfrom,23,3018638320,131080,64,0,0
1,228,clock_gettime,1,2658810624,4294967295,2658988160,1,3018406856
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,233,epoll_ctl,4,3,23,2658810444,1,3017913884
1692,228,clock_gettime,1,511739680,4294967295,513220736,0,0
1692,233,epoll_ctl,8,3,7,511739916,1,781911704
1692,232,epoll_wait,8,781883456,4,0,1,4
1692,228,clock_gettime,0,511739680,4294967295,513220736,1,4
1692,228,clock_gettime,1,511739680,4294967295,513220736,1,4
1,232,epoll_wait,4,3018435376,108,0,0,3017913884
1,228,clock_gettime,0,2658810240,4294967295,2658988160,0,3017913884
1,228,clock_gettime,1,2658810240,4294967295,2658988160,0,3017913884
1,228,clock_gettime,7,2658810240,4294967295,2658988160,1,3017913884
1,228,clock_gettime,1,2658810624,4294967295,2658988160,0,2658810144
1692,228,clock_gettime,7,511739680,4294967295,513220736,1,4
1692,45,recvfrom,7,781937392,131080,64,0,0
1692,228,clock_gettime,1,511739696,4294967295,513220736,0,0
1692,232,epoll_wait,8,781883456,4,4294967295,1,4
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,232,epoll_wait,4,3018435376,108,0,0,3018252460
1,228,clock_gettime,0,2658810240,4294967295,2658988160,0,3018252460
1,228,clock_gettime,1,2658810240,4294967295,2658988160,0,3018252460
1,228,clock_gettime,7,2658810240,4294967295,2658988160,1,3018252460
1,228,clock_gettime,1,2658810624,4294967295,2658988160,3018273328,3018539776
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,233,epoll_ctl,4,3,23,2658810444,1,3017913884
1,232,epoll_wait,4,3018435376,108,0,0,3017913884
1,228,clock_gettime,0,2658810240,4294967295,2658988160,0,3017913884
1,228,clock_gettime,1,2658810240,4294967295,2658988160,0,3017913884
1,228,clock_gettime,7,2658810240,4294967295,2658988160,1,3017913884
1,44,sendto,23,3018539792,66,16448,0,0
1692,228,clock_gettime,0,511739680,4294967295,513220736,1,4
1,228,clock_gettime,1,2658810272,4294967295,2658988160,0,0
1,228,clock_gettime,1,2658810624,4294967295,2658988160,0,0
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,233,epoll_ctl,4,3,23,2658810444,1,3018252460
1,232,epoll_wait,4,3018435376,108,0,0,3018252460
1692,228,clock_gettime,1,511739680,4294967295,513220736,1,4
1692,228,clock_gettime,7,511739680,4294967295,513220736,1,4
1692,45,recvfrom,7,781937392,131080,64,0,0
1692,233,epoll_ctl,8,3,7,511739916,1,0
1692,232,epoll_wait,8,781883456,4,0,1,4
1692,228,clock_gettime,0,511739680,4294967295,513220736,1,4
1,228,clock_gettime,0,2658810240,4294967295,2658988160,0,3018252460
1,228,clock_gettime,1,2658810240,4294967295,2658988160,0,3018252460
1,228,clock_gettime,7,2658810240,4294967295,2658988160,1,3018252460
1,45,recvfrom,23,3018638320,131080,64,0,0
1,228,clock_gettime,1,2658810624,4294967295,2658988160,1,3018406856
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,232,epoll_wait,4,3018435376,108,4294967295,0,3017913884
1692,228,clock_gettime,1,511739680,4294967295,513220736,1,4
1692,228,clock_gettime,7,511739680,4294967295,513220736,1,4
1692,232,epoll_wait,8,781883456,4,0,1,4
1692,228,clock_gettime,0,511739680,4294967295,513220736,1,4
1692,228,clock_gettime,1,511739680,4294967295,513220736,1,4
1692,228,clock_gettime,7,511739680,4294967295,513220736,1,4
1692,233,epoll_ctl,8,2,7,0,781835168,0
1692,3,close,7,781911920,781911920,0,1,0
1,228,clock_gettime,0,2658810320,4294967295,2658988160,0,3017913884
1,228,clock_gettime,1,2658810320,4294967295,2658988160,0,3017913884
1,228,clock_gettime,7,2658810320,4294967295,2658988160,1,3017913884
1692,257,openat,4294967196,781912192,524288,0,524288,781912192
1692,0,read,5,511737976,832,0,524288,781912192
1692,262,newfstatat,5,2892687853,511737632,4096,781912192,0
1692,3,close,5,0,2758765,4096,781912192,0
1,45,recvfrom,23,3018638320,131080,64,0,0
1,228,clock_gettime,1,2658810624,4294967295,2658988160,1,3018406856
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,233,epoll_ctl,4,3,23,2658810444,1,3018252460
1,232,epoll_wait,4,3018435376,108,0,0,3018252460
1692,262,newfstatat,4294967196,2886324438,511739056,0,511740176,781925024
1692,257,openat,4294967196,2880360841,524288,0,524288,2880360841
1692,262,newfstatat,5,2886311126,511739216,4096,524288,2880360841
1692,8,lseek,5,0,0,2886529680,781929136,781929136
1692,0,read,5,781929136,4096,2886529680,5,0
1692,3,close,5,0,2886531232,2886208192,32768,0
1,228,clock_gettime,0,2658810240,4294967295,2658988160,0,3018252460
1,228,clock_gettime,1,2658810240,4294967295,2658988160,0,3018252460
1,228,clock_gettime,7,2658810240,4294967295,2658988160,1,3018252460
1,228,clock_gettime,1,2658810624,4294967295,2658988160,0,3017913880
1692,262,newfstatat,4294967196,2886324438,511739056,0,511740184,781929136
1692,257,openat,4294967196,2880360865,524288,0,524288,2880360865
1692,262,newfstatat,5,2886311126,511739216,4096,524288,2880360865
1692,8,lseek,5,0,0,2886529552,781937392,781937392
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,232,epoll_wait,4,3018435376,108,0,0,3017913884
1,228,clock_gettime,0,2658810240,4294967295,2658988160,0,3017913884
1,228,clock_gettime,1,2658810240,4294967295,2658988160,0,3017913884
1,228,clock_gettime,7,2658810240,4294967295,2658988160,1,3017913884
1,233,epoll_ctl,4,2,23,0,3393952800,0
958,270,pselect6,6,194591760,0,0,194591648,194591664
1692,0,read,5,781937392,4096,2886529552,5,0
1692,3,close,5,0,2886531232,2886208192,32768,0
1692,3,close,8,4294967295,0,781935664,781912640,1701603584
1692,3,close,9,4294967295,0,781935664,781912640,1701603584
1692,21,access,2879743684,0,1,2886529680,781719840,781935664
1,3,close,23,3017436864,2,16,0,3018406856
1,228,clock_gettime,1,2658810624,4294967295,2658988160,3018406800,0
1,186,gettid,3016650928,4294967295,4294967295,127337782,0,3987730187
1,232,epoll_wait,4,3018435376,104,4294967295,0,3987730187
1692,41,socket,1,526337,0,0,781727104,781925440
1692,55,getsockopt,5,1,8,511739564,511739568,781925440
1692,54,setsockopt,5,1,8,511739572,4,781925440
1692,55,getsockopt,5,1,8,511739564,511739568,781925440
1692,54,setsockopt,5,1,33,511739572,4,781925440
1692,55,getsockopt,5,1,7,511739484,511739488,781925440
1692,54,setsockopt,5,1,7,511739492,4,781925440
1692,55,getsockopt,5,1,7,511739484,511739488,781925440
1692,54,setsockopt,5,1,32,511739492,4,781925440
1692,42,connect,5,781925680,30,511739492,4,781925440
465,228,clock_gettime,1,1118913792,4294967295,1119137920,1118913976,1
465,288,accept4,3,1118913728,1118913724,524288,0,0
465,72,fcntl,29,3,0,524288,0,0
465,72,fcntl,29,4,2050,524288,0,0
465,51,getsockname,29,1118913584,1118913580,4,29,2250533296
1692,55,getsockopt,5,1,17,511739564,511739560,781925440
1692,55,getsockopt,5,1,31,781906976,511739604,781906976
465,228,clock_gettime,1,1118913616,4294967295,1119137920,2250653776,2250653776
465,55,getsockopt,29,1,31,2250625008,1118913444,1118913608
465,233,epoll_ctl,4,1,29,1118913420,1,0
465,233,epoll_ctl,4,3,29,1118913420,0,0
1692,55,getsockopt,5,1,59,781911920,511739604,781906976
1692,228,clock_gettime,1,511739552,4294967295,513220736,511739604,781906976
465,228,clock_gettime,1,1118913568,4294967295,1119137920,2250562384,2250650064
465,228,clock_gettime,1,1118913520,4294967295,1119137920,1,2250650064
465,228,clock_gettime,1,1118913792,4294967295,1119137920,0,2250650064
1692,262,newfstatat,5,2886311126,511739408,4096,511739604,781906976
1692,55,getsockopt,5,1,30,511739400,511739404,781906976
1692,51,getsockname,5,511739408,511739404,511739400,511739404,781906976
1692,46,sendmsg,5,511739568,16448,511739400,5,781906976
1692,228,clock_gettime,1,511739952,4294967295,513220736,511740768,781931816
1692,47,recvmsg,5,511735760,1073741888,513220736,781745904,781931816
465,232,epoll_wait,4,1118913056,64,29990,0,2250650064
465,228,clock_gettime,1,1118913792,4294967295,1119137920,1118913976,1
465,47,recvmsg,29,1118913456,0,0,0,0
465,55,getsockopt,29,1,17,1118913424,1118913404,0
465,55,getsockopt,29,1,31,2250155392,1118913404,0
1692,228,clock_gettime,1,511740208,4294967295,513220736,1,781931816
1692,271,ppoll,511740272,1,511740208,0,8,781931816
465,0,read,29,2250648000,2048,2250648000,0,0
465,233,epoll_ctl,4,3,29,1118913532,0,0
465,233,epoll_ctl,4,3,29,1118913532,0,0
465,228,clock_gettime,1,1118913792,4294967295,1119137920,0,0
465,232,epoll_wait,4,1118913056,64,29971,0,0
465,228,clock_gettime,1,1118913792,4294967295,1119137920,1118913976,1
465,44,sendto,29,2250562128,58,16384,0,0
1692,228,clock_gettime,1,511739952,4294967295,513220736,1,781931816
1692,47,recvmsg,5,511735760,1073741888,513220736,2886527904,781931816
1692,228,clock_gettime,1,511735456,4294967295,513220736,15,7
1692,228,clock_gettime,1,511739952,4294967295,513220736,1,2879842656
1692,46,sendmsg,5,511739840,16448,513220736,1,2879842656
465,107,geteuid,0,1,1,0,0,0
465,233,epoll_ctl,4,3,29,1118913532,0,0
465,233,epoll_ctl,4,3,29,1118913532,0,0
1692,228,clock_gettime,1,511739952,4294967295,513220736,1,2879842656
1692,47,recvmsg,5,511735744,1073741888,513220736,2886527904,2879842656
1692,228,clock_gettime,1,511740208,4294967295,513220736,1,2879842656
1692,271,ppoll,511740272,1,511740208,0,8,2879842656
465,228,clock_gettime,1,1118913792,4294967295,1119137920,0,0
465,232,epoll_wait,4,1118913056,64,29955,0,0
465,228,clock_gettime,1,1118913792,4294967295,1119137920,1118913976,1
465,47,recvmsg,29,1118913456,1073741824,2250622400,80,0
465,47,recvmsg,29,1118913456,1073741824,2250622528,80,2250622528
465,21,access,2236343980,0,4092397224,0,1,0
465,257,openat,4294967196,2250654416,524288,0,8,1
465,257,openat,4294967196,2250652384,0,0,0,1118912196
465,0,read,31,2250622256,50,2250622256,0,0
465,3,close,31,0,51,2250622256,0,0
465,46,sendmsg,27,1118912864,16384,2249944544,2250624544,2250621968
678,1,write,7,3081841552,8,24,0,1
678,228,clock_gettime,1,3081841072,4294967295,1243000960,2952849552,2952849560
678,47,recvmsg,6,3081841200,1073741824,1243000960,0,2952849560
678,228,clock_gettime,1,3081841360,4294967295,1243000960,2885689472,2952849560
678,7,poll,3081841056,1,0,46,0,0
678,228,clock_gettime,1,3081840608,4294967295,1243000960,2952849552,2952849560
465,46,sendmsg,14,1118912864,16384,2249944544,2250624544,2250621968
463,47,recvmsg,10,1253040416,1073741824,0,80,3279733104
463,47,recvmsg,10,1253040416,1073741824,3279627742,80,30
463,1,write,7,1253040687,1,3279627742,0,30
463,0,read,6,1253040766,10,3279627742,0,30
463,7,poll,3279652992,10,0,0,0,30
463,1,write,7,1253040751,1,4,0,3279733104
463,0,read,6,1253040766,10,4,0,3279733104
465,46,sendmsg,29,1118912864,16384,2249944544,2250650208,2250597568
1692,228,clock_gettime,1,511739952,4294967295,513220736,1,2879842656
1692,47,recvmsg,5,511735744,1073741888,513220736,2886527904,2879842656
1692,47,recvmsg,5,511735744,1073741888,2886528080,2886527904,781937392
465,46,sendmsg,29,1118912864,16384,2249944544,2250652976,2250608288
465,228,clock_gettime,1,1118913792,4294967295,1119137920,0,2250608288
465,232,epoll_wait,4,1118913056,64,4294967295,0,2250608288
678,47,recvmsg,6,3081840736,1073741824,1243000960,0,2952849560
678,1,write,7,3081841552,8,25,0,3109323680
678,1,write,7,3081841536,8,27,0,1
678,7,poll,2952859648,1,0,9,0,2
678,0,read,7,3081841664,16,9,0,2
463,7,poll,3279652992,10,4294967295,0,0,3279733104
678,1,write,3,3081841008,8,3374271360,0,0
678,202,futex,3374129504,128,2,0,2,1
678,202,futex,3374129504,129,1,0,0,2885756112
678,0,read,3,1242101328,16,0,0,1
678,202,futex,3374129504,129,1,0,1,2147483647
678,202,futex,3374186600,128,2,0,3109323680,3374129504
678,202,futex,3374186600,129,1,0,2885756112,8
1692,46,sendmsg,5,511740176,16448,781725344,2,781935536
465,228,clock_gettime,1,1118913792,4294967295,1119137920,1118913976,1
1692,228,clock_gettime,1,511740336,4294967295,513220736,2,781935536
1692,47,recvmsg,5,511736128,1073741888,513220736,781745904,781935536
1692,47,recvmsg,5,511736128,1073741888,513220736,2886527904,781938544
1692,47,recvmsg,5,511736128,1073741888,511735968,781887344,781938688
1692,228,clock_gettime,1,511740336,4294967295,513220736,781887344,781938688
465,47,recvmsg,29,1118913456,1073741824,0,80,0
465,47,recvmsg,29,1118913456,1073741824,2250554336,80,112
465,228,clock_gettime,1,1118912896,4294967295,1119137920,1,2250655680
1692,271,ppoll,511740304,1,511740240,0,8,781938688
678,202,futex,3374186600,129,1,0,3374129504,2147483647
678,7,poll,3374298976,3,4294967295,16,0,2
678,228,clock_gettime,1,3081841152,4294967295,1243000960,2885689472,0
465,46,sendmsg,13,1118912864,16384,2249944544,2250624544,2250554336
476,228,clock_gettime,0,799020240,4294967295,800415872,0,0
476,228,clock_gettime,1,799020240,4294967295,800415872,0,0
678,7,poll,3081841232,1,0,1243000960,0,0
465,228,clock_gettime,1,1118913792,4294967295,1119137920,0,2250554336
465,232,epoll_wait,4,1118913056,64,0,0,2250554336
465,228,clock_gettime,1,1118913792,4294967295,1119137920,0,0
476,228,clock_gettime,7,799020240,4294967295,800415872,1,0
476,47,recvmsg,14,799015824,1073741888,800415872,2511048128,0
476,47,recvmsg,14,799015824,1073741888,2511166944,2856758176,2511166656
476,46,sendmsg,14,799018512,16448,7,2,0
476,228,clock_gettime,1,799018784,4294967295,800415872,2,0
476,47,recvmsg,14,799014576,1073741888,800415872,2511119536,0
678,1,write,7,3081841152,8,2952834512,0,0
678,7,poll,2952859648,2,4294967295,26,0,2
678,0,read,7,3081841664,16,26,0,2
678,7,poll,2952859648,2,4294967295,26,0,2
465,228,clock_gettime,1,1118913696,4294967295,1119137920,2249929248,0
476,228,clock_gettime,1,799018784,4294967295,800415872,2511119536,0
465,228,clock_gettime,1,1118913792,4294967295,1119137920,2249929248,0
465,232,epoll_wait,4,1118913056,64,4294967295,2249929248,0
465,228,clock_gettime,1,1118913792,4294967295,1119137920,1118913976,1
465,47,recvmsg,13,1118913456,1073741824,0,80,0
465,47,recvmsg,13,1118913456,1073741824,2250197154,80,10
465,46,sendmsg,13,1118912864,16384,2249944544,2250650208,2250597568
465,228,clock_gettime,1,1118913792,4294967295,1119137920,0,2250597568
465,232,epoll_wait,4,1118913056,64,4294967295,0,2250597568
476,271,ppoll,799018752,1,799018688,0,8,0
476,47,recvmsg,14,799014576,1073741888,0,2856758176,0
476,47,recvmsg,14,799014576,1073741888,4,2856758176,2511135120
476,102,getuid,2511126672,21,21,799014280,0,0
